name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Bonita Lane		way	7228130	highway	residential	-116.3704816	33.7519291	22	0.2	Bonita Lane	Palm Desert	Riverside County	California	United States of America	us	Bonita Lane, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3704844	33.7515870	-116.3695109	33.7523894			
Bouquet Canyon Drive		way	7100419	highway	residential	-116.3462794	33.7578401	22	0.2	Bouquet Canyon Drive	Palm Desert	Riverside County	California	United States of America	us	Bouquet Canyon Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3550771	33.7563907	-116.3390267	33.7578669			
Bright Rock Drive		way	7233469	highway	residential	-116.3383166	33.7551802	22	0.2	Bright Rock Drive	Palm Desert	Riverside County	California	United States of America	us	Bright Rock Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3388567	33.7519957	-116.3377533	33.7575913			
Broken Arrow Trail		way	7332053	highway	residential	-116.3834169	33.6982071	22	0.2	Broken Arrow Trail	Palm Desert	Riverside County	California	United States of America	us	Broken Arrow Trail, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3865441	33.6980530	-116.3798405	33.6983560			
Buckboard Trail		way	7272780	highway	residential	-116.3822003	33.6991164	22	0.2	Buckboard Trail	Palm Desert	Riverside County	California	United States of America	us	Buckboard Trail, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3865441	33.6989349	-116.3762390	33.6991230			
California Drive		way	7161897	highway	residential	-116.3181466	33.7363280	22	0.2	California Drive	Palm Desert	Riverside County	California	United States of America	us	California Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3296190	33.7289210	-116.3065163	33.7412901			
Calle de Los Campesinos		way	7317869	highway	residential	-116.3991011	33.7040459	22	0.2	Calle de Los Campesinos	Palm Desert	Riverside County	California	United States of America	us	Calle de Los Campesinos, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.4023809	33.6987979	-116.3987140	33.7102530			
Casbah Way		way	7128878	highway	residential	-116.3297909	33.7553739	22	0.2	Casbah Way	Palm Desert	Riverside County	California	United States of America	us	Casbah Way, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3385277	33.7411664	-116.3259862	33.7692380			
Catalina Way		way	7232617	highway	residential	-116.3825446	33.7260823	22	0.2	Catalina Way	Palm Desert	Riverside County	California	United States of America	us	Catalina Way, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3905940	33.7260823	-116.3689792	33.7263219			
Chaparral Drive		way	7143183	highway	residential	-116.3744948	33.7440855	22	0.2	Chaparral Drive	Palm Desert	Riverside County	California	United States of America	us	Chaparral Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3793258	33.7422677	-116.3737534	33.7441506			
Chicory Street		way	7254207	highway	residential	-116.3698144	33.7168179	22	0.2	Chicory Street	Palm Desert	Riverside County	California	United States of America	us	Chicory Street, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3736934	33.7168125	-116.3656335	33.7168225			
Clubhouse Way		way	7292304	multiple	residential,service	-116.3323776	33.7524926	22	0.2		Palm Desert	Riverside County	California	United States of America	us	Clubhouse Way, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3339762	33.7509350	-116.3293905	33.7533659			
Colorado Street		way	261596310	highway	residential	-116.3199381	33.7351293	22	0.2	Colorado Street	Palm Desert	Riverside County	California	United States of America	us	Colorado Street, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3214846	33.7340727	-116.3189300	33.7356062			
Deep Canyon Road		way	7155757	multiple	residential,tertiary,unclassified	-116.3651050	33.7132330	22	0.2		Palm Desert	Riverside County	California	United States of America	us	Deep Canyon Road, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3662797	33.7125960	-116.3650426	33.7356558			
Deer Spring Way		way	7145200	highway	residential	-116.3533552	33.7535674	22	0.2	Deer Spring Way	Palm Desert	Riverside County	California	United States of America	us	Deer Spring Way, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3547066	33.7509181	-116.3533552	33.7554781			
Desert Falls Circle		way	7137520	highway	residential	-116.3468293	33.7611122	22	0.2	Desert Falls Circle	Palm Desert	Riverside County	California	United States of America	us	Desert Falls Circle, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3470901	33.7594433	-116.3457623	33.7634541			
Desert Falls Court		way	7128594	highway	residential	-116.3461488	33.7613824	22	0.2	Desert Falls Court	Palm Desert	Riverside County	California	United States of America	us	Desert Falls Court, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3465475	33.7612339	-116.3457928	33.7630839			
Desert Falls Drive		way	329953907	highway	residential	-116.3545730	33.7589538	22	0.2	Desert Falls Drive	Palm Desert	Riverside County	California	United States of America	us	Desert Falls Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3559033	33.7583302	-116.3467490	33.7675835			
Desert Falls Drive East		way	7119671	highway	residential	-116.3458932	33.7650972	22	0.2	Desert Falls Drive East	Palm Desert	Riverside County	California	United States of America	us	Desert Falls Drive East, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3467490	33.7586253	-116.3452857	33.7707738			
Desert Falls Drive North		way	7120227	highway	residential	-116.3507895	33.7723706	22	0.2	Desert Falls Drive North	Palm Desert	Riverside County	California	United States of America	us	Desert Falls Drive North, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3556013	33.7707738	-116.3452621	33.7723706			
Desert Falls Parkway		way	7193536	highway	residential	-116.3494225	33.7593404	22	0.2	Desert Falls Parkway	Palm Desert	Riverside County	California	United States of America	us	Desert Falls Parkway, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3500021	33.7581391	-116.3493036	33.7610828			
Desert Garden		way	7344318	highway	residential	-116.3756049	33.6942913	22	0.2	Desert Garden	Palm Desert	Riverside County	California	United States of America	us	Desert Garden, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3758898	33.6937332	-116.3735525	33.6951418			
Desert Greens Drive South		way	7232822	highway	residential	-116.3758616	33.7584429	22	0.2	Desert Greens Drive South	Palm Desert	Riverside County	California	United States of America	us	Desert Greens Drive South, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3819473	33.7584429	-116.3742270	33.7616200			
Desert Heights Circle South		way	7096534	highway	residential	-116.3900340	33.7051331	22	0.2	Desert Heights Circle South	Palm Desert	Riverside County	California	United States of America	us	Desert Heights Circle South, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3953710	33.7051331	-116.3873643	33.7069394			
Desert Mirage Drive		way	7261311	highway	residential	-116.3567132	33.7685208	22	0.2	Desert Mirage Drive	Palm Desert	Riverside County	California	United States of America	us	Desert Mirage Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3577754	33.7675307	-116.3560374	33.7685475			
Desert Springs Drive		way	7165693	multiple	residential,service	-116.3635388	33.7621322	22	0.2		Palm Desert	Riverside County	California	United States of America	us	Desert Springs Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3662256	33.7560347	-116.3604025	33.7658947			
Desert Willow Drive		way	7150336	highway	residential	-116.3607810	33.7590781	22	0.2	Desert Willow Drive	Palm Desert	Riverside County	California	United States of America	us	Desert Willow Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3609390	33.7580862	-116.3605198	33.7603146			
Don Larson Lane		way	7098172	highway	residential	-116.3934261	33.7066545	22	0.2	Don Larson Lane	Palm Desert	Riverside County	California	United States of America	us	Don Larson Lane, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3938714	33.7066545	-116.3929142	33.7071677			
Dove Run Circle		way	7257234	highway	residential	-116.3316144	33.7472526	22	0.2	Dove Run Circle	Palm Desert	Riverside County	California	United States of America	us	Dove Run Circle, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3319153	33.7470043	-116.3313693	33.7480794			
Driftwood Drive		way	7146468	highway	residential	-116.3627198	33.7182469	22	0.2	Driftwood Drive	Palm Desert	Riverside County	California	United States of America	us	Driftwood Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3663777	33.7182469	-116.3612705	33.7191519			
Edgehill Drive		way	6995532	multiple	residential,unclassified	-116.4015161	33.7141754	22	0.2		Palm Desert	Riverside County	California	United States of America	us	Edgehill Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.4029411	33.7061685	-116.3972726	33.7231805			45791
El Agadir		way	7234309	highway	residential	-116.3794671	33.7068281	22	0.2	El Agadir	Palm Desert	Riverside County	California	United States of America	us	El Agadir, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3797695	33.7059959	-116.3783261	33.7080490			
El Dorado Drive		way	7150290	multiple	residential,unclassified	-116.3387932	33.7580378	22	0.2		Palm Desert	Riverside County	California	United States of America	us	El Dorado Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3388975	33.7435716	-116.3384849	33.7727215			
