name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
De Numancia		way	53670565	highway	residential	-115.4800913	32.6062112	22	0.2	De Numancia		Mexicali	Baja California	Mexico	mx	De Numancia, Mexicali, Baja California, Mexico	-115.4801010	32.6060554	-115.4800816	32.6063671			
Reino de Navarra		way	53670508	highway	residential	-115.4814121	32.6070497	22	0.2	Reino de Navarra		Mexicali	Baja California	Mexico	mx	Reino de Navarra, Mexicali, Baja California, Mexico	-115.4815854	32.6048281	-115.4812451	32.6092709			
Donatello Sur		way	53670539	highway	residential	-115.4809576	32.6079409	22	0.2	Donatello Sur		Mexicali	Baja California	Mexico	mx	Donatello Sur, Mexicali, Baja California, Mexico	-115.4809789	32.6076652	-115.4809368	32.6082167			
De Los Portales		way	54356354	highway	residential	-115.4787905	32.6002969	22	0.2	De Los Portales		Mexicali	Baja California	Mexico	mx	De Los Portales, Mexicali, Baja California, Mexico	-115.4788026	32.6000868	-115.4787784	32.6005070			
Hacienda de Los Arcos		way	54356332	highway	residential	-115.4811607	32.6042192	22	0.2	Hacienda de Los Arcos		Mexicali	Baja California	Mexico	mx	Hacienda de Los Arcos, Mexicali, Baja California, Mexico	-115.4816436	32.6041931	-115.4806778	32.6042452			
Hacienda El Dorado		way	54356331	highway	residential	-115.4803732	32.6038081	22	0.2	Hacienda El Dorado		Mexicali	Baja California	Mexico	mx	Hacienda El Dorado, Mexicali, Baja California, Mexico	-115.4816128	32.6037442	-115.4791341	32.6038831			
Paseo Gran Hacienda		way	54356384	highway	residential	-115.4796852	32.6016779	22	0.2	Paseo Gran Hacienda		Mexicali	Baja California	Mexico	mx	Paseo Gran Hacienda, Mexicali, Baja California, Mexico	-115.4801185	32.5987423	-115.4794584	32.6045630			
Casa del Montejo		way	54356333	highway	residential	-115.4806652	32.6040696	22	0.2	Casa del Montejo		Mexicali	Baja California	Mexico	mx	Casa del Montejo, Mexicali, Baja California, Mexico	-115.4806846	32.6037935	-115.4806454	32.6043458			
Donatello Norte		way	329397893	highway	residential	-115.4810201	32.6088536	22	0.2	Donatello Norte		Mexicali	Baja California	Mexico	mx	Donatello Norte, Mexicali, Baja California, Mexico	-115.4810538	32.6084069	-115.4809885	32.6093002			
Avenida 92		way	54669894	highway	residential	-115.4140077	32.6122653	22	0.2	Avenida 92		Mexicali	Baja California	Mexico	mx	Avenida 92, Mexicali, Baja California, Mexico	-115.4165788	32.6122563	-115.4114365	32.6122743			
Avenida 94		way	54669898	highway	residential	-115.4144003	32.6132357	22	0.2	Avenida 94		Mexicali	Baja California	Mexico	mx	Avenida 94, Mexicali, Baja California, Mexico	-115.4173403	32.6132265	-115.4114603	32.6132447			SN
Avenida 95		way	54669899	highway	residential	-115.4140260	32.6137297	22	0.2	Avenida 95		Mexicali	Baja California	Mexico	mx	Avenida 95, Mexicali, Baja California, Mexico	-115.4165792	32.6137026	-115.4114729	32.6137568			
Calle E		way	54669886	highway	residential	-115.4165787	32.6116180	22	0.2	Calle E		Mexicali	Baja California	Mexico	mx	Calle E, Mexicali, Baja California, Mexico	-115.4167020	32.6089865	-115.4165783	32.6142578			
Avenida 90		way	54669892	highway	residential	-115.4143797	32.6112617	22	0.2	Avenida 90		Mexicali	Baja California	Mexico	mx	Avenida 90, Mexicali, Baja California, Mexico	-115.4173468	32.6112323	-115.4114126	32.6112912			
Avenida 93		way	54669888	highway	residential	-115.4124018	32.6127683	22	0.2	Avenida 93		Mexicali	Baja California	Mexico	mx	Avenida 93, Mexicali, Baja California, Mexico	-115.4133546	32.6127636	-115.4114489	32.6127729			
Avenida 93 W		way	54669895	highway	residential	-115.4158932	32.6127462	22	0.2	Avenida 93 W		Mexicali	Baja California	Mexico	mx	Avenida 93 W, Mexicali, Baja California, Mexico	-115.4165789	32.6127413	-115.4152075	32.6127511			
Avenida 91		way	54669893	highway	residential	-115.4140017	32.6117758	22	0.2	Avenida 91		Mexicali	Baja California	Mexico	mx	Avenida 91, Mexicali, Baja California, Mexico	-115.4165787	32.6117622	-115.4114247	32.6117895			
CALLE REAL DEL ORO		way	54846039	highway	residential	-115.4098896	32.6214461	22	0.2	CALLE REAL DEL ORO		Mexicali	Baja California	Mexico	mx	CALLE REAL DEL ORO, Mexicali, Baja California, Mexico	-115.4106863	32.6214436	-115.4090929	32.6214486			SN, Plaza Carranza
Calle Laguna Victoria		way	196447157	highway	residential	-115.4526882	32.5882358	22	0.2	Calle Laguna Victoria		Mexicali	Baja California	Mexico	mx	Calle Laguna Victoria, Mexicali, Baja California, Mexico	-115.4537646	32.5853707	-115.4516163	32.5910992			
Calle Laguna Versalle		way	196890593	highway	residential	-115.4543647	32.5892250	22	0.2	Calle Laguna Versalle		Mexicali	Baja California	Mexico	mx	Calle Laguna Versalle, Mexicali, Baja California, Mexico	-115.4549581	32.5875761	-115.4537371	32.5908865			
Llamaradas Este		way	229564782	highway	residential	-115.3677855	32.6001108	22	0.2	Llamaradas Este	Villa Florida	Mexicali	Baja California	Mexico	mx	Llamaradas Este, Villa Florida, Mexicali, Baja California, Mexico	-115.3694372	32.5990166	-115.3661339	32.6012051			SN, SN, SN
Agustín Olachea		way	51812644	highway	residential	-115.4359736	32.6152337	22	0.2	Agustín Olachea		Mexicali	Baja California	Mexico	mx	Agustín Olachea, Mexicali, Baja California, Mexico	-115.4381965	32.6151803	-115.4337508	32.6152873			SN
Abelardo L. Rodríguez		way	51812646	highway	residential	-115.4349006	32.6167553	22	0.2	Abelardo L. Rodríguez		Mexicali	Baja California	Mexico	mx	Abelardo L. Rodríguez, Mexicali, Baja California, Mexico	-115.4359936	32.6167290	-115.4338077	32.6167816			
18 de Marzo		way	51812510	highway	residential	-115.4331948	32.6194847	22	0.2	18 de Marzo		Mexicali	Baja California	Mexico	mx	18 de Marzo, Mexicali, Baja California, Mexico	-115.4334032	32.6143358	-115.4329863	32.6246337			
Miguel Negrete		way	51812294	highway	residential	-115.4373908	32.6271285	22	0.2	Miguel Negrete		Mexicali	Baja California	Mexico	mx	Miguel Negrete, Mexicali, Baja California, Mexico	-115.4373908	32.6266499	-115.4373908	32.6276071			
María Teruel de Velasco		way	51784882	highway	residential	-115.4442185	32.6367771	22	0.2	María Teruel de Velasco		Mexicali	Baja California	Mexico	mx	María Teruel de Velasco, Mexicali, Baja California, Mexico	-115.4449866	32.6348140	-115.4434500	32.6387403			
Molino del Rey		way	20224130	highway	residential	-115.4473234	32.6355794	22	0.2	Molino del Rey		Mexicali	Baja California	Mexico	mx	Molino del Rey, Mexicali, Baja California, Mexico	-115.4518091	32.6343845	-115.4428435	32.6367914			
Venaderos		way	23197436	highway	residential	-115.4531036	32.6320969	22	0.2	Venaderos		Mexicali	Baja California	Mexico	mx	Venaderos, Mexicali, Baja California, Mexico	-115.4538454	32.6320925	-115.4523617	32.6321014			SN
Angel Ábrego		way	23197482	highway	residential	-115.4531018	32.6315811	22	0.2	Angel Ábrego		Mexicali	Baja California	Mexico	mx	Angel Ábrego, Mexicali, Baja California, Mexico	-115.4538454	32.6315738	-115.4523582	32.6315884			
Peñuelas		way	23197502	highway	residential	-115.4530972	32.6325352	22	0.2	Peñuelas		Mexicali	Baja California	Mexico	mx	Peñuelas, Mexicali, Baja California, Mexico	-115.4538283	32.6325280	-115.4523660	32.6325423			
Torrecillas		way	23197631	highway	residential	-115.4538454	32.6335295	22	0.2	Torrecillas		Mexicali	Baja California	Mexico	mx	Torrecillas, Mexicali, Baja California, Mexico	-115.4538626	32.6310462	-115.4538283	32.6360118			SN, SN
La Punta		way	23210825	highway	residential	-115.4536967	32.6294923	22	0.2	La Punta		Mexicali	Baja California	Mexico	mx	La Punta, Mexicali, Baja California, Mexico	-115.4544292	32.6286173	-115.4523420	32.6296439			
María Rguez del Toro		way	51784881	highway	residential	-115.4446959	32.6364120	22	0.2	María Rguez del Toro		Mexicali	Baja California	Mexico	mx	María Rguez del Toro, Mexicali, Baja California, Mexico	-115.4455925	32.6347163	-115.4434402	32.6387478			
María Fermín Rivera		way	51784895	highway	residential	-115.4460666	32.6367476	22	0.2	María Fermín Rivera		Mexicali	Baja California	Mexico	mx	María Fermín Rivera, Mexicali, Baja California, Mexico	-115.4468130	32.6347769	-115.4453204	32.6387182			
María Herrera		way	51784896	highway	residential	-115.4454305	32.6367401	22	0.2	María Herrera		Mexicali	Baja California	Mexico	mx	María Herrera, Mexicali, Baja California, Mexico	-115.4461897	32.6347623	-115.4446705	32.6387182			
Graciela		way	51791247	highway	residential	-115.4440254	32.6299129	22	0.2	Graciela		Mexicali	Baja California	Mexico	mx	Graciela, Mexicali, Baja California, Mexico	-115.4447995	32.6299091	-115.4432513	32.6299167			
Julieta		way	51791264	highway	residential	-115.4436872	32.6279455	22	0.2	Julieta		Mexicali	Baja California	Mexico	mx	Julieta, Mexicali, Baja California, Mexico	-115.4441005	32.6279365	-115.4432739	32.6279545			
De La Normal		way	51791248	highway	residential	-115.4443170	32.6305444	22	0.2	De La Normal		Mexicali	Baja California	Mexico	mx	De La Normal, Mexicali, Baja California, Mexico	-115.4458521	32.6304701	-115.4427824	32.6306306			
Hilda		way	51791244	highway	residential	-115.4439437	32.6292975	22	0.2	Hilda		Mexicali	Baja California	Mexico	mx	Hilda, Mexicali, Baja California, Mexico	-115.4446113	32.6292968	-115.4432761	32.6292982			
Saltillo		way	51792348	highway	residential	-115.4384850	32.6266494	22	0.2	Saltillo		Mexicali	Baja California	Mexico	mx	Saltillo, Mexicali, Baja California, Mexico	-115.4427617	32.6266362	-115.4342087	32.6266890			
Epigmenio Ibarra		way	51812690	highway	residential	-115.4441860	32.6236782	22	0.2	Epigmenio Ibarra		Mexicali	Baja California	Mexico	mx	Epigmenio Ibarra, Mexicali, Baja California, Mexico	-115.4444906	32.6228935	-115.4439008	32.6244555			
General Francisco N. Vázquez		way	51812692	highway	residential	-115.4470492	32.6233926	22	0.2	General Francisco N. Vázquez		Mexicali	Baja California	Mexico	mx	General Francisco N. Vázquez, Mexicali, Baja California, Mexico	-115.4500022	32.6233485	-115.4440961	32.6234309			
General José María Tapia Frayre		way	51812689	highway	residential	-115.4464633	32.6228793	22	0.2	General José María Tapia Frayre		Mexicali	Baja California	Mexico	mx	General José María Tapia Frayre, Mexicali, Baja California, Mexico	-115.4497485	32.6228612	-115.4431781	32.6228974			
General Rafael Navarro Cortina		way	51812691	highway	residential	-115.4473295	32.6239114	22	0.2	General Rafael Navarro Cortina		Mexicali	Baja California	Mexico	mx	General Rafael Navarro Cortina, Mexicali, Baja California, Mexico	-115.4503830	32.6238583	-115.4442756	32.6239247			
Martha Welch		way	23210827	highway	residential	-115.4532812	32.6290681	22	0.2	Martha Welch		Mexicali	Baja California	Mexico	mx	Martha Welch, Mexicali, Baja California, Mexico	-115.4541116	32.6286173	-115.4523375	32.6291091			
Zacatepec		way	23210840	highway	residential	-115.4536360	32.6300673	22	0.2	Zacatepec		Mexicali	Baja California	Mexico	mx	Zacatepec, Mexicali, Baja California, Mexico	-115.4547467	32.6294124	-115.4523458	32.6301137			
La Laguna		way	23210841	highway	residential	-115.4540661	32.6304081	22	0.2	La Laguna		Mexicali	Baja California	Mexico	mx	La Laguna, Mexicali, Baja California, Mexico	-115.4551157	32.6294124	-115.4523501	32.6306198			
Gobernador Juan Felipe Rico		way	51812648	highway	residential	-115.4366363	32.6182009	22	0.2	Gobernador Juan Felipe Rico		Mexicali	Baja California	Mexico	mx	Gobernador Juan Felipe Rico, Mexicali, Baja California, Mexico	-115.4394081	32.6181260	-115.4338646	32.6182758			
Monclova 4		way	284734907	highway	residential	-115.4420335	32.6281356	22	0.2	Monclova 4		Mexicali	Baja California	Mexico	mx	Monclova 4, Mexicali, Baja California, Mexico	-115.4423768	32.6281356	-115.4416902	32.6281356			
5 de Febrero		way	284734922	highway	residential	-115.4339106	32.6194849	22	0.2	5 de Febrero		Mexicali	Baja California	Mexico	mx	5 de Febrero, Mexicali, Baja California, Mexico	-115.4341067	32.6143320	-115.4337145	32.6246378			
De Los Nogales		way	284400804	highway	residential	-115.4445623	32.6458818	22	0.2	De Los Nogales		Mexicali	Baja California	Mexico	mx	De Los Nogales, Mexicali, Baja California, Mexico	-115.4446270	32.6440752	-115.4444939	32.6476884			
G. Mancera		way	32709466	highway	residential	-115.4542760	32.6395263	22	0.2	G. Mancera		Mexicali	Baja California	Mexico	mx	G. Mancera, Mexicali, Baja California, Mexico	-115.4559775	32.6395130	-115.4525751	32.6395431			
Monte de Las Cruces		way	33406426	highway	residential	-115.4434024	32.6378578	22	0.2	Monte de Las Cruces		Mexicali	Baja California	Mexico	mx	Monte de Las Cruces, Mexicali, Baja California, Mexico	-115.4438313	32.6367384	-115.4429616	32.6389817			
Valle del Mayo		way	33406433	highway	residential	-115.4451762	32.6414369	22	0.2	Valle del Mayo		Mexicali	Baja California	Mexico	mx	Valle del Mayo, Mexicali, Baja California, Mexico	-115.4451914	32.6390743	-115.4451700	32.6437995			
María Tomasa Estévez		way	33406429	highway	residential	-115.4444507	32.6392711	22	0.2	María Tomasa Estévez		Mexicali	Baja California	Mexico	mx	María Tomasa Estévez, Mexicali, Baja California, Mexico	-115.4444939	32.6347792	-115.4428078	32.6440752			
De Los Abedules		way	51784905	highway	residential	-115.4475632	32.6451960	22	0.2	De Los Abedules		Mexicali	Baja California	Mexico	mx	De Los Abedules, Mexicali, Baja California, Mexico	-115.4500608	32.6451753	-115.4450657	32.6452168			
De Los Encinos		way	51784906	highway	residential	-115.4475603	32.6446962	22	0.2	De Los Encinos		Mexicali	Baja California	Mexico	mx	De Los Encinos, Mexicali, Baja California, Mexico	-115.4500608	32.6446843	-115.4450599	32.6447081			
De Los Cedros		way	51784904	highway	residential	-115.4475376	32.6456884	22	0.2	De Los Cedros		Mexicali	Baja California	Mexico	mx	De Los Cedros, Mexicali, Baja California, Mexico	-115.4500038	32.6456821	-115.4450714	32.6456945			
De Los Sabinos		way	51784952	highway	residential	-115.4473031	32.6466795	22	0.2	De Los Sabinos		Mexicali	Baja California	Mexico	mx	De Los Sabinos, Mexicali, Baja California, Mexico	-115.4500108	32.6466699	-115.4445953	32.6466875			
De Los Alamos		way	51784971	highway	residential	-115.4470966	32.6481539	22	0.2	De Los Alamos		Mexicali	Baja California	Mexico	mx	De Los Alamos, Mexicali, Baja California, Mexico	-115.4495507	32.6481276	-115.4446425	32.6481800			
Río Colorado		way	51785099	highway	residential	-115.4438349	32.6458676	22	0.2	Río Colorado		Mexicali	Baja California	Mexico	mx	Río Colorado, Mexicali, Baja California, Mexico	-115.4439436	32.6440425	-115.4437322	32.6476924			
De Los Naranjos		way	51784949	highway	residential	-115.4475747	32.6471776	22	0.2	De Los Naranjos		Mexicali	Baja California	Mexico	mx	De Los Naranjos, Mexicali, Baja California, Mexico	-115.4500607	32.6471665	-115.4450887	32.6471887			277
Sindicato de Turismo		way	32839007	highway	residential	-115.4391831	32.6457595	22	0.2	Sindicato de Turismo		Mexicali	Baja California	Mexico	mx	Sindicato de Turismo, Mexicali, Baja California, Mexico	-115.4415660	32.6437861	-115.4368033	32.6477302			SN, SN
Laureles		way	284400809	highway	residential	-115.4435985	32.6493795	22	0.2	Laureles		Mexicali	Baja California	Mexico	mx	Laureles, Mexicali, Baja California, Mexico	-115.4439801	32.6490615	-115.4432169	32.6496975			
San Nicolás		way	53536696	highway	residential	-115.4542046	32.6149646	22	0.2	San Nicolás		Mexicali	Baja California	Mexico	mx	San Nicolás, Mexicali, Baja California, Mexico	-115.4548019	32.6142764	-115.4536072	32.6156529			
Avenida Gamay		way	229573449	highway	residential	-115.4508066	32.6195868	22	0.2	Avenida Gamay		Mexicali	Baja California	Mexico	mx	Avenida Gamay, Mexicali, Baja California, Mexico	-115.4524987	32.6195604	-115.4491145	32.6196156			
Calle Virua		way	229573444	highway	residential	-115.4512535	32.6189805	22	0.2	Calle Virua		Mexicali	Baja California	Mexico	mx	Calle Virua, Mexicali, Baja California, Mexico	-115.4512715	32.6168806	-115.4512051	32.6210800			
Calle Malvasía		way	229573451	highway	residential	-115.4512207	32.6184313	22	0.2	Calle Malvasía		Mexicali	Baja California	Mexico	mx	Calle Malvasía, Mexicali, Baja California, Mexico	-115.4532709	32.6184311	-115.4491698	32.6184785			
Avenida Graciano		way	229573488	highway	residential	-115.4515844	32.6192410	22	0.2	Avenida Graciano		Mexicali	Baja California	Mexico	mx	Avenida Graciano, Mexicali, Baja California, Mexico	-115.4538347	32.6185549	-115.4491321	32.6192573			
Avenida Cariñena		way	229573456	highway	residential	-115.4523916	32.6207012	22	0.2	Avenida Cariñena		Mexicali	Baja California	Mexico	mx	Avenida Cariñena, Mexicali, Baja California, Mexico	-115.4547648	32.6206579	-115.4500186	32.6207342			
Avenida Chenin Blanc		way	229573464	highway	residential	-115.4523177	32.6203214	22	0.2	Avenida Chenin Blanc		Mexicali	Baja California	Mexico	mx	Avenida Chenin Blanc, Mexicali, Baja California, Mexico	-115.4550970	32.6202932	-115.4495319	32.6203477			
Avenida Dolceto		way	229573482	highway	residential	-115.4518325	32.6199396	22	0.2	Avenida Dolceto		Mexicali	Baja California	Mexico	mx	Avenida Dolceto, Mexicali, Baja California, Mexico	-115.4545660	32.6198912	-115.4490983	32.6199644			
