name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Hoedown Road		way	7925621	highway	track	-120.7991176	41.3001490	26	0.1	Hoedown Road		Modoc County	California	United States of America	us	Hoedown Road, Modoc County, California, United States of America	-120.8033531	41.3001090	-120.7948000	41.3007130			
Rawhide Circle		way	7925946	highway	track	-120.7953337	41.3253911	26	0.1	Rawhide Circle		Modoc County	California	United States of America	us	Rawhide Circle, Modoc County, California, United States of America	-120.7989890	41.3244890	-120.7952650	41.3269600			
Cheyenne Road		way	7926060	highway	track	-120.8065432	41.2966634	26	0.1	Cheyenne Road		Modoc County	California	United States of America	us	Cheyenne Road, Modoc County, California, United States of America	-120.8101681	41.2966000	-120.8028870	41.2968229			
Rough and Ready Road		way	7926125	highway	track	-120.7993231	41.3308757	26	0.1	Rough and Ready Road		Modoc County	California	United States of America	us	Rough and Ready Road, Modoc County, California, United States of America	-120.8033450	41.3221100	-120.7976750	41.3401170			
Osage Road		way	7926291	highway	track	-120.7993086	41.2963500	26	0.1	Osage Road		Modoc County	California	United States of America	us	Osage Road, Modoc County, California, United States of America	-120.8006010	41.2963440	-120.7980161	41.2963560			
Volcano Circle		way	7928686	highway	track	-120.7981965	41.3358983	26	0.1	Volcano Circle		Modoc County	California	United States of America	us	Volcano Circle, Modoc County, California, United States of America	-120.8006891	41.3358129	-120.7957050	41.3359500			
Treasure Road		way	7928674	highway	track	-120.8019449	41.3022485	26	0.1	Treasure Road		Modoc County	California	United States of America	us	Treasure Road, Modoc County, California, United States of America	-120.8030300	41.3021169	-120.8008641	41.3023420			
Pannee Road		way	7926600	highway	track	-120.7997290	41.2954115	26	0.1	Pannee Road		Modoc County	California	United States of America	us	Pannee Road, Modoc County, California, United States of America	-120.8006280	41.2953999	-120.7988300	41.2954230			
Telegraph Road		way	7928530	highway	track	-120.7995209	41.2849923	26	0.1	Telegraph Road		Modoc County	California	United States of America	us	Telegraph Road, Modoc County, California, United States of America	-120.8008300	41.2849520	-120.7987130	41.2859539			
Musket Road		way	7926414	highway	track	-120.8101510	41.2985956	26	0.1	Musket Road		Modoc County	California	United States of America	us	Musket Road, Modoc County, California, United States of America	-120.8101930	41.2968229	-120.8101080	41.3003710			
42N19 Road		way	7925746	highway	unclassified	-120.9770676	41.4985752	26	0.1	42N19 Road		Modoc County	California	United States of America	us	42N19 Road, Modoc County, California, United States of America	-120.9803620	41.4976149	-120.9738330	41.4994259			
County Road 83		way	7929812	highway	track	-120.9003589	41.4463194	26	0.1	County Road 83		Modoc County	California	United States of America	us	County Road 83, Modoc County, California, United States of America	-120.9004580	41.4426560	-120.8991080	41.4492470			
Hillcrest Lane		way	7929971	highway	track	-120.7210049	41.2754999	26	0.1	Hillcrest Lane		Modoc County	California	United States of America	us	Hillcrest Lane, Modoc County, California, United States of America	-120.7219490	41.2751209	-120.7199910	41.2755989			
Golden Lane		way	7925064	highway	track	-120.7295405	41.2780880	26	0.1	Golden Lane		Modoc County	California	United States of America	us	Golden Lane, Modoc County, California, United States of America	-120.7308100	41.2739760	-120.7286571	41.2823020			
Redwood Road		way	7926832	highway	track	-120.7206268	41.2673724	26	0.1	Redwood Road		Modoc County	California	United States of America	us	Redwood Road, Modoc County, California, United States of America	-120.7285401	41.2657690	-120.7198841	41.2751209			
County Road 71		way	7929439	highway	track	-120.7218008	41.3225734	26	0.1	County Road 71		Modoc County	California	United States of America	us	County Road 71, Modoc County, California, United States of America	-120.7274590	41.3156740	-120.7147361	41.3317310			
National Forest Development Road 418		way	5143703	highway	track	-120.8625100	41.9984119	26	0.1	National Forest Development Road 418		Lake County	Oregon	United States of America	us	National Forest Development Road 418, Lake County, Oregon, United States of America	-120.8722600	41.9938470	-120.8547221	41.9998820			
Pit Street		way	7930209	highway	track	-120.5303087	41.4899907	26	0.1	Pit Street	Alturas	Modoc County	California	United States of America	us	Pit Street, Alturas, Modoc County, California, United States of America	-120.5303880	41.4891709	-120.5302941	41.4908259			
East McDowell Street		way	7924904	highway	tertiary	-120.5388621	41.4800537	26	0.1	East McDowell Street	Alturas	Modoc County	California	United States of America	us	East McDowell Street, Alturas, Modoc County, California, United States of America	-120.5424276	41.4800253	-120.5352967	41.4800538			
6th Street		way	7929132	highway	track	-120.5315656	41.4891644	26	0.1	6th Street	Alturas	Modoc County	California	United States of America	us	6th Street, Alturas, Modoc County, California, United States of America	-120.5327460	41.4891520	-120.5303880	41.4891780			
National Forest Development Road 418		way	7931981	highway	track	-120.8489167	41.9935620	26	0.1	National Forest Development Road 418		Modoc County	California	United States of America	us	National Forest Development Road 418, Modoc County, California, United States of America	-120.8547221	41.9927699	-120.8427020	41.9938799			
Kellogg Road		way	7930245	highway	track	-120.8087042	41.9817776	26	0.1	Kellogg Road		Modoc County	California	United States of America	us	Kellogg Road, Modoc County, California, United States of America	-120.9113971	41.8815499	-120.7541411	41.9918340			
48N70 Road		way	7926686	highway	track	-120.8954114	41.8765354	26	0.1	48N70 Road		Modoc County	California	United States of America	us	48N70 Road, Modoc County, California, United States of America	-120.8961221	41.8671079	-120.8840400	41.8829129			
46N05		way	7926064	highway	track	-120.9149033	41.7736188	26	0.1	46N05		Modoc County	California	United States of America	us	46N05, Modoc County, California, United States of America	-120.9159200	41.7727310	-120.9138890	41.7745180			
Mowitz Road		way	7931262	highway	unclassified	-120.9729765	41.7198160	26	0.1	Mowitz Road		Modoc County	California	United States of America	us	Mowitz Road, Modoc County, California, United States of America	-120.9923550	41.5017529	-120.8214981	41.8434480			
46N50 Road		way	7926425	highway	track	-120.8842514	41.8053198	26	0.1	46N50 Road		Modoc County	California	United States of America	us	46N50 Road, Modoc County, California, United States of America	-120.8906771	41.7987950	-120.8797871	41.8106400			
44N36 Road		way	7926501	highway	unclassified	-120.9214842	41.5885562	26	0.1	44N36 Road		Modoc County	California	United States of America	us	44N36 Road, Modoc County, California, United States of America	-120.9334510	41.5808720	-120.9091800	41.5953850			
44N50 Road		way	7931861	highway	track	-120.9475843	41.6110977	26	0.1	44N50 Road		Modoc County	California	United States of America	us	44N50 Road, Modoc County, California, United States of America	-120.9484451	41.6020069	-120.9470020	41.6205630			
44N84 Road		way	7927531	highway	track	-120.9221403	41.6152108	26	0.1	44N84 Road		Modoc County	California	United States of America	us	44N84 Road, Modoc County, California, United States of America	-120.9311110	41.6125039	-120.9097820	41.6168169			
43N49 Road		way	7928544	highway	track	-120.9717117	41.5831152	26	0.1	43N49 Road		Modoc County	California	United States of America	us	43N49 Road, Modoc County, California, United States of America	-120.9837390	41.5729610	-120.9602180	41.5934509			
44N16 Road		way	7927752	highway	track	-120.9556781	41.5850886	26	0.1	44N16 Road		Modoc County	California	United States of America	us	44N16 Road, Modoc County, California, United States of America	-120.9571400	41.5713400	-120.9472941	41.6020069			
43N16 Road		way	7925893	highway	track	-120.9892943	41.5635095	26	0.1	43N16 Road		Modoc County	California	United States of America	us	43N16 Road, Modoc County, California, United States of America	-121.0035811	41.5600030	-120.9741060	41.5711490			
44N90 Road		way	7926429	highway	track	-120.9937368	41.6274933	26	0.1	44N90 Road		Modoc County	California	United States of America	us	44N90 Road, Modoc County, California, United States of America	-121.0051120	41.6268100	-120.9825261	41.6283320			
Canyon Creek Road		way	7924965	highway	track	-120.7331932	41.3904309	26	0.1	Canyon Creek Road		Modoc County	California	United States of America	us	Canyon Creek Road, Modoc County, California, United States of America	-120.7497180	41.3618819	-120.7220391	41.4140420			
West 12th Street		way	7930918	highway	primary	-120.5533837	41.4945534	26	0.1	West 12th Street	Alturas	Modoc County	California	United States of America	us	West 12th Street, Alturas, Modoc County, California, United States of America	-120.5641865	41.4945171	-120.5425808	41.4945750			100
Ralston Gulch		way	7930590	highway	track	-120.7838077	41.3763345	26	0.1	Ralston Gulch		Modoc County	California	United States of America	us	Ralston Gulch, Modoc County, California, United States of America	-120.7852591	41.3745500	-120.7819750	41.3784580			
Center Street		way	7930260	highway	unclassified	-120.7827515	41.4139794	26	0.1	Center Street		Modoc County	California	United States of America	us	Center Street, Modoc County, California, United States of America	-120.7830510	41.4139559	-120.7824520	41.4140029			
Big Lakes Road		way	7912012	highway	track	-120.7917298	41.3898175	26	0.1	Big Lakes Road		Modoc County	California	United States of America	us	Big Lakes Road, Modoc County, California, United States of America	-120.7973141	41.3644330	-120.7851850	41.4141530			
Brunel Road		way	7929530	highway	track	-120.7744760	41.2968978	26	0.1	Brunel Road		Modoc County	California	United States of America	us	Brunel Road, Modoc County, California, United States of America	-120.7789800	41.2966480	-120.7703140	41.2987860			
Brooks Road		way	7931942	highway	track	-120.7474938	41.2905320	26	0.1	Brooks Road		Modoc County	California	United States of America	us	Brooks Road, Modoc County, California, United States of America	-120.7475190	41.2897779	-120.7474750	41.2912859			
Laredo Road		way	7924867	highway	track	-120.7712044	41.2884899	26	0.1	Laredo Road		Modoc County	California	United States of America	us	Laredo Road, Modoc County, California, United States of America	-120.7712160	41.2881939	-120.7711470	41.2887839			
Adams Road		way	7931116	highway	track	-120.7576825	41.2928004	26	0.1	Adams Road		Modoc County	California	United States of America	us	Adams Road, Modoc County, California, United States of America	-120.7588881	41.2920250	-120.7564730	41.2935370			
Becker Road		way	7931563	highway	track	-120.7579674	41.2950903	26	0.1	Becker Road		Modoc County	California	United States of America	us	Becker Road, Modoc County, California, United States of America	-120.7602030	41.2942260	-120.7578270	41.2974600			
Anvil Road		way	7931776	highway	track	-120.7748187	41.3050761	26	0.1	Anvil Road		Modoc County	California	United States of America	us	Anvil Road, Modoc County, California, United States of America	-120.7828011	41.3022599	-120.7674210	41.3053369			
Reese Road		way	7928941	highway	track	-120.7579338	41.2892364	26	0.1	Reese Road		Modoc County	California	United States of America	us	Reese Road, Modoc County, California, United States of America	-120.7579371	41.2875029	-120.7567721	41.2906529			
Bendsen Road		way	7927001	highway	track	-120.7746453	41.2987402	26	0.1	Bendsen Road		Modoc County	California	United States of America	us	Bendsen Road, Modoc County, California, United States of America	-120.7789800	41.2983759	-120.7703140	41.2989099			
Stagecoach Road		way	7927344	highway	track	-120.7797745	41.2881758	26	0.1	Stagecoach Road		Modoc County	California	United States of America	us	Stagecoach Road, Modoc County, California, United States of America	-120.7825050	41.2874789	-120.7772390	41.2881990			
Muncey Road		way	7912027	highway	track	-120.7527028	41.2899271	26	0.1	Muncey Road		Modoc County	California	United States of America	us	Muncey Road, Modoc County, California, United States of America	-120.7534540	41.2886429	-120.7523350	41.2913350			
